# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-04-22 02:39:55 -04:00	(natwebcaas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08110000 Yegua Ck nr Somerville, TX
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
# IV_TS_ID - An internal number representing the Instantaneous Value time series from which the daily statistic is calculated.
#
# Data provided for site 08110000
#    TS_ID       Parameter    Statistic  IV_TS_ID       Description
#    135366      00060        00001      140934         Discharge, cubic feet per second (Maximum)
#    135367      00060        00002      140934         Discharge, cubic feet per second (Minimum)
#    135368      00060        00003      140934         Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	135366_00060_00001	135366_00060_00001_cd	135367_00060_00002	135367_00060_00002_cd	135368_00060_00003	135368_00060_00003_cd
USGS	08110000	1955-07-24					0.00	A
USGS	08110000	1955-07-25					0.00	A
USGS	08110000	1955-07-26					0.00	A
USGS	08110000	1955-07-27					0.00	A
USGS	08110000	1955-07-28					0.00	A
USGS	08110000	1955-07-29					0.00	A
USGS	08110000	1955-07-30					0.00	A
USGS	08110000	1955-07-31					0.00	A
USGS	08110000	1955-08-01					0.00	A
USGS	08110000	1955-08-02					0.00	A
USGS	08110000	1955-08-03					0.00	A
USGS	08110000	1955-08-04					1.00	A
USGS	08110000	1955-08-05					0.90	A
USGS	08110000	1955-08-06					0.50	A
USGS	08110000	1955-08-07					0.30	A
USGS	08110000	1955-08-08					0.20	A
USGS	08110000	1955-08-09					0.00	A
USGS	08110000	1955-08-10					0.00	A
USGS	08110000	1955-08-11					0.00	A
USGS	08110000	1955-08-12					0.00	A
USGS	08110000	1955-08-13					0.00	A
USGS	08110000	1955-08-14					20.0	A
USGS	08110000	1955-08-15					30.0	A
USGS	08110000	1955-08-16					11.0	A
USGS	08110000	1955-08-17					8.00	A
USGS	08110000	1955-08-18					4.70	A
USGS	08110000	1955-08-19					2.70	A
USGS	08110000	1955-08-20					14.0	A
USGS	08110000	1955-08-21					91.0	A
USGS	08110000	1955-08-22					48.0	A
USGS	08110000	1955-08-23					16.0	A
USGS	08110000	1955-08-24					6.90	A
USGS	08110000	1955-08-25					3.70	A
USGS	08110000	1955-08-26					2.00	A
USGS	08110000	1955-08-27					1.60	A
USGS	08110000	1955-08-28					5.00	A
USGS	08110000	1955-08-29					4.90	A
USGS	08110000	1955-08-30					3.70	A
USGS	08110000	1955-08-31					2.80	A
USGS	08110000	1955-09-01					2.10	A
USGS	08110000	1955-09-02					39.0	A
USGS	08110000	1955-09-03					35.0	A
USGS	08110000	1955-09-04					12.0	A
USGS	08110000	1955-09-05					5.00	A
USGS	08110000	1955-09-06					2.70	A
USGS	08110000	1955-09-07					1.70	A
USGS	08110000	1955-09-08					1.10	A
USGS	08110000	1955-09-09					0.70	A
USGS	08110000	1955-09-10					0.40	A
USGS	08110000	1955-09-11					0.20	A
USGS	08110000	1955-09-12					0.20	A
USGS	08110000	1955-09-13					0.10	A
USGS	08110000	1955-09-14					0.00	A
USGS	08110000	1955-09-15					0.00	A
USGS	08110000	1955-09-16					0.00	A
USGS	08110000	1955-09-17					0.00	A
USGS	08110000	1955-09-18					0.00	A
USGS	08110000	1955-09-19					0.00	A
USGS	08110000	1955-09-20					0.00	A
USGS	08110000	1955-09-21					0.00	A
USGS	08110000	1955-09-22					0.00	A
USGS	08110000	1955-09-23					0.00	A
USGS	08110000	1955-09-24					0.00	A
USGS	08110000	1955-09-25					0.00	A
USGS	08110000	1955-09-26					0.00	A
USGS	08110000	1955-09-27					0.00	A
USGS	08110000	1955-09-28					0.00	A
USGS	08110000	1955-09-29					0.00	A
USGS	08110000	1955-09-30					0.00	A
USGS	08110000	1955-10-01					0.00	A
USGS	08110000	1955-10-02					0.00	A
USGS	08110000	1955-10-03					0.20	A
USGS	08110000	1955-10-04					0.50	A
USGS	08110000	1955-10-05					16.0	A
USGS	08110000	1955-10-06					12.0	A
USGS	08110000	1955-10-07					6.00	A
USGS	08110000	1955-10-08					16.0	A
USGS	08110000	1955-10-09					6.20	A
USGS	08110000	1955-10-10					7.70	A
USGS	08110000	1955-10-11					7.70	A
USGS	08110000	1955-10-12					5.00	A
USGS	08110000	1955-10-13					3.70	A
USGS	08110000	1955-10-14					2.40	A
USGS	08110000	1955-10-15					1.60	A
USGS	08110000	1955-10-16					1.00	A
USGS	08110000	1955-10-17					0.60	A
USGS	08110000	1955-10-18					0.30	A
USGS	08110000	1955-10-19					0.20	A
USGS	08110000	1955-10-20					0.10	A
USGS	08110000	1955-10-21					0.00	A
USGS	08110000	1955-10-22					0.00	A
USGS	08110000	1955-10-23					0.00	A
USGS	08110000	1955-10-24					0.00	A
USGS	08110000	1955-10-25					0.00	A
USGS	08110000	1955-10-26					0.00	A
USGS	08110000	1955-10-27					0.00	A
USGS	08110000	1955-10-28					0.00	A
USGS	08110000	1955-10-29					0.00	A
USGS	08110000	1955-10-30					0.00	A
USGS	08110000	1955-10-31					0.00	A
USGS	08110000	1955-11-01					0.00	A
USGS	08110000	1955-11-02					0.00	A
USGS	08110000	1955-11-03					0.00	A
USGS	08110000	1955-11-04					0.00	A
USGS	08110000	1955-11-05					0.00	A
USGS	08110000	1955-11-06					0.00	A
USGS	08110000	1955-11-07					0.00	A
USGS	08110000	1955-11-08					0.00	A
USGS	08110000	1955-11-09					0.00	A
USGS	08110000	1955-11-10					0.00	A
USGS	08110000	1955-11-11					0.00	A
USGS	08110000	1955-11-12					0.00	A
USGS	08110000	1955-11-13					0.00	A
USGS	08110000	1955-11-14					0.00	A
USGS	08110000	1955-11-15					0.00	A
USGS	08110000	1955-11-16					0.00	A
USGS	08110000	1955-11-17					0.00	A
USGS	08110000	1955-11-18					0.00	A
USGS	08110000	1955-11-19					0.00	A
USGS	08110000	1955-11-20					0.00	A
USGS	08110000	1955-11-21					0.00	A
USGS	08110000	1955-11-22					0.00	A
USGS	08110000	1955-11-23					0.00	A
USGS	08110000	1955-11-24					0.00	A
USGS	08110000	1955-11-25					0.00	A
USGS	08110000	1955-11-26					0.00	A
USGS	08110000	1955-11-27					0.00	A
USGS	08110000	1955-11-28					0.00	A
USGS	08110000	1955-11-29					0.00	A
USGS	08110000	1955-11-30					0.00	A
USGS	08110000	1955-12-01					0.00	A
USGS	08110000	1955-12-02					0.60	A
USGS	08110000	1955-12-03					4.10	A
USGS	08110000	1955-12-04					3.40	A
USGS	08110000	1955-12-05					2.00	A
USGS	08110000	1955-12-06					1.20	A
USGS	08110000	1955-12-07					0.80	A
USGS	08110000	1955-12-08					0.50	A
USGS	08110000	1955-12-09					0.30	A
USGS	08110000	1955-12-10					0.20	A
USGS	08110000	1955-12-11					0.20	A
USGS	08110000	1955-12-12					0.10	A
USGS	08110000	1955-12-13					0.10	A
USGS	08110000	1955-12-14					0.00	A
USGS	08110000	1955-12-15					0.00	A
USGS	08110000	1955-12-16					0.00	A
USGS	08110000	1955-12-17					0.00	A
USGS	08110000	1955-12-18					0.00	A
USGS	08110000	1955-12-19					0.00	A
USGS	08110000	1955-12-20					0.00	A
USGS	08110000	1955-12-21					0.00	A
USGS	08110000	1955-12-22					0.00	A
USGS	08110000	1955-12-23					0.00	A
USGS	08110000	1955-12-24					0.00	A
USGS	08110000	1955-12-25					0.00	A
USGS	08110000	1955-12-26					0.00	A
USGS	08110000	1955-12-27					0.00	A
USGS	08110000	1955-12-28					0.00	A
USGS	08110000	1955-12-29					0.00	A
USGS	08110000	1955-12-30					0.00	A
USGS	08110000	1955-12-31					0.00	A
USGS	08110000	1956-01-01					0.00	A
USGS	08110000	1956-01-02					0.00	A
USGS	08110000	1956-01-03					0.00	A
USGS	08110000	1956-01-04					0.00	A
USGS	08110000	1956-01-05					0.00	A
USGS	08110000	1956-01-06					0.00	A
USGS	08110000	1956-01-07					0.00	A
USGS	08110000	1956-01-08					0.00	A
USGS	08110000	1956-01-09					0.00	A
USGS	08110000	1956-01-10					0.00	A
USGS	08110000	1956-01-11					0.00	A
USGS	08110000	1956-01-12					0.00	A
USGS	08110000	1956-01-13					0.00	A
USGS	08110000	1956-01-14					0.00	A
USGS	08110000	1956-01-15					0.00	A
USGS	08110000	1956-01-16					0.00	A
USGS	08110000	1956-01-17					0.00	A
USGS	08110000	1956-01-18					0.10	A
USGS	08110000	1956-01-19					16.0	A
USGS	08110000	1956-01-20					14.0	A
USGS	08110000	1956-01-21					7.00	A
USGS	08110000	1956-01-22					8.10	A
USGS	08110000	1956-01-23					13.0	A
USGS	08110000	1956-01-24					24.0	A
USGS	08110000	1956-01-25					21.0	A
USGS	08110000	1956-01-26					19.0	A
USGS	08110000	1956-01-27					13.0	A
USGS	08110000	1956-01-28					8.00	A
USGS	08110000	1956-01-29					5.40	A
USGS	08110000	1956-01-30					3.80	A
USGS	08110000	1956-01-31					2.80	A
USGS	08110000	1956-02-01					2.40	A
USGS	08110000	1956-02-02					22.0	A
USGS	08110000	1956-02-03					183	A
USGS	08110000	1956-02-04					294	A
USGS	08110000	1956-02-05					230	A
USGS	08110000	1956-02-06					77.0	A
USGS	08110000	1956-02-07					35.0	A
USGS	08110000	1956-02-08					210	A
USGS	08110000	1956-02-09					1050	A
USGS	08110000	1956-02-10					1480	A
USGS	08110000	1956-02-11					1210	A
USGS	08110000	1956-02-12					656	A
USGS	08110000	1956-02-13					452	A
USGS	08110000	1956-02-14					288	A
USGS	08110000	1956-02-15					138	A
USGS	08110000	1956-02-16					70.0	A
USGS	08110000	1956-02-17					41.0	A
USGS	08110000	1956-02-18					30.0	A
USGS	08110000	1956-02-19					23.0	A
USGS	08110000	1956-02-20					20.0	A
USGS	08110000	1956-02-21					18.0	A
USGS	08110000	1956-02-22					13.0	A
USGS	08110000	1956-02-23					9.90	A
USGS	08110000	1956-02-24					7.80	A
USGS	08110000	1956-02-25					6.80	A
USGS	08110000	1956-02-26					5.90	A
USGS	08110000	1956-02-27					5.10	A
USGS	08110000	1956-02-28					4.60	A
USGS	08110000	1956-02-29					4.10	A
USGS	08110000	1956-03-01					3.70	A
USGS	08110000	1956-03-02					4.10	A
USGS	08110000	1956-03-03					278	A
USGS	08110000	1956-03-04					620	A
USGS	08110000	1956-03-05					444	A
USGS	08110000	1956-03-06					111	A
USGS	08110000	1956-03-07					37.0	A
USGS	08110000	1956-03-08					18.0	A
USGS	08110000	1956-03-09					10.0	A
USGS	08110000	1956-03-10					6.70	A
USGS	08110000	1956-03-11					4.80	A
USGS	08110000	1956-03-12					3.70	A
USGS	08110000	1956-03-13					3.20	A
USGS	08110000	1956-03-14					2.70	A
USGS	08110000	1956-03-15					2.40	A
USGS	08110000	1956-03-16					2.00	A
USGS	08110000	1956-03-17					1.80	A
USGS	08110000	1956-03-18					1.50	A
USGS	08110000	1956-03-19					1.40	A
USGS	08110000	1956-03-20					1.20	A
USGS	08110000	1956-03-21					1.30	A
USGS	08110000	1956-03-22					1.70	A
USGS	08110000	1956-03-23					1.70	A
USGS	08110000	1956-03-24					1.60	A
USGS	08110000	1956-03-25					1.40	A
USGS	08110000	1956-03-26					1.60	A
USGS	08110000	1956-03-27					1.50	A
USGS	08110000	1956-03-28					1.20	A
USGS	08110000	1956-03-29					0.90	A
USGS	08110000	1956-03-30					0.80	A
USGS	08110000	1956-03-31					0.70	A
USGS	08110000	1956-04-01					0.60	A
USGS	08110000	1956-04-02					0.60	A
USGS	08110000	1956-04-03					0.70	A
USGS	08110000	1956-04-04					0.40	A
USGS	08110000	1956-04-05					7.40	A
USGS	08110000	1956-04-06					138	A
USGS	08110000	1956-04-07					125	A
USGS	08110000	1956-04-08					20.0	A
USGS	08110000	1956-04-09					195	A
USGS	08110000	1956-04-10					1130	A
USGS	08110000	1956-04-11					1050	A
USGS	08110000	1956-04-12					346	A
USGS	08110000	1956-04-13					81.0	A
USGS	08110000	1956-04-14					39.0	A
USGS	08110000	1956-04-15					29.0	A
USGS	08110000	1956-04-16					19.0	A
USGS	08110000	1956-04-17					12.0	A
USGS	08110000	1956-04-18					7.70	A
USGS	08110000	1956-04-19					5.40	A
USGS	08110000	1956-04-20					3.80	A
USGS	08110000	1956-04-21					2.80	A
USGS	08110000	1956-04-22					2.40	A
USGS	08110000	1956-04-23					2.10	A
USGS	08110000	1956-04-24					2.00	A
USGS	08110000	1956-04-25					1.90	A
USGS	08110000	1956-04-26					1.80	A
USGS	08110000	1956-04-27					1.70	A
USGS	08110000	1956-04-28					1.60	A
USGS	08110000	1956-04-29					1.50	A
USGS	08110000	1956-04-30					1.20	A
USGS	08110000	1956-05-01					1.00	A
USGS	08110000	1956-05-02					35.0	A
USGS	08110000	1956-05-03					226	A
USGS	08110000	1956-05-04					145	A
USGS	08110000	1956-05-05					45.0	A
USGS	08110000	1956-05-06					17.0	A
USGS	08110000	1956-05-07					12.0	A
USGS	08110000	1956-05-08					14.0	A
USGS	08110000	1956-05-09					9.90	A
USGS	08110000	1956-05-10					6.20	A
USGS	08110000	1956-05-11					4.00	A
USGS	08110000	1956-05-12					2.60	A
USGS	08110000	1956-05-13					1.90	A
USGS	08110000	1956-05-14					1.30	A
USGS	08110000	1956-05-15					4.70	A
USGS	08110000	1956-05-16					159	A
USGS	08110000	1956-05-17					176	A
USGS	08110000	1956-05-18					28.0	A
USGS	08110000	1956-05-19					12.0	A
USGS	08110000	1956-05-20					7.70	A
USGS	08110000	1956-05-21					4.20	A
USGS	08110000	1956-05-22					2.40	A
USGS	08110000	1956-05-23					1.90	A
USGS	08110000	1956-05-24					2.50	A
USGS	08110000	1956-05-25					2.10	A
USGS	08110000	1956-05-26					1.60	A
USGS	08110000	1956-05-27					1.10	A
USGS	08110000	1956-05-28					0.70	A
USGS	08110000	1956-05-29					0.50	A
USGS	08110000	1956-05-30					0.30	A
USGS	08110000	1956-05-31					0.20	A
USGS	08110000	1956-06-01					0.10	A
USGS	08110000	1956-06-02					0.00	A
USGS	08110000	1956-06-03					0.00	A
USGS	08110000	1956-06-04					0.00	A
USGS	08110000	1956-06-05					0.00	A
USGS	08110000	1956-06-06					0.00	A
USGS	08110000	1956-06-07					0.00	A
USGS	08110000	1956-06-08					0.00	A
USGS	08110000	1956-06-09					0.00	A
USGS	08110000	1956-06-10					0.00	A
USGS	08110000	1956-06-11					11.0	A
USGS	08110000	1956-06-12					71.0	A
USGS	08110000	1956-06-13					24.0	A
USGS	08110000	1956-06-14					7.30	A
USGS	08110000	1956-06-15					3.30	A
USGS	08110000	1956-06-16					1.70	A
USGS	08110000	1956-06-17					1.00	A
USGS	08110000	1956-06-18					1.20	A
USGS	08110000	1956-06-19					16.0	A
USGS	08110000	1956-06-20					36.0	A
USGS	08110000	1956-06-21					17.0	A
USGS	08110000	1956-06-22					4.20	A
USGS	08110000	1956-06-23					1.70	A
USGS	08110000	1956-06-24					0.90	A
USGS	08110000	1956-06-25					0.40	A
USGS	08110000	1956-06-26					0.20	A
USGS	08110000	1956-06-27					0.10	A
USGS	08110000	1956-06-28					0.00	A
USGS	08110000	1956-06-29					0.00	A
USGS	08110000	1956-06-30					0.00	A
USGS	08110000	1956-07-01					0.00	A
USGS	08110000	1956-07-02					0.00	A
USGS	08110000	1956-07-03					0.00	A
USGS	08110000	1956-07-04					0.00	A
USGS	08110000	1956-07-05					0.00	A
USGS	08110000	1956-07-06					0.00	A
USGS	08110000	1956-07-07					0.00	A
USGS	08110000	1956-07-08					0.00	A
USGS	08110000	1956-07-09					0.00	A
USGS	08110000	1956-07-10					0.00	A
USGS	08110000	1956-07-11					0.00	A
USGS	08110000	1956-07-12					0.00	A
USGS	08110000	1956-07-13					0.00	A
USGS	08110000	1956-07-14					0.00	A
USGS	08110000	1956-07-15					0.00	A
USGS	08110000	1956-07-16					0.00	A
USGS	08110000	1956-07-17					0.00	A
USGS	08110000	1956-07-18					0.00	A
USGS	08110000	1956-07-19					0.00	A
USGS	08110000	1956-07-20					0.00	A
USGS	08110000	1956-07-21					0.00	A
USGS	08110000	1956-07-22					0.00	A
USGS	08110000	1956-07-23					0.00	A
USGS	08110000	1956-07-24					0.00	A
USGS	08110000	1956-07-25					0.00	A
USGS	08110000	1956-07-26					0.00	A
USGS	08110000	1956-07-27					0.00	A
USGS	08110000	1956-07-28					0.00	A
USGS	08110000	1956-07-29					0.00	A
USGS	08110000	1956-07-30					0.00	A
USGS	08110000	1956-07-31					0.00	A
USGS	08110000	1956-08-01					0.00	A
USGS	08110000	1956-08-02					0.00	A
USGS	08110000	1956-08-03					0.00	A
USGS	08110000	1956-08-04					0.00	A
USGS	08110000	1956-08-05					0.00	A
USGS	08110000	1956-08-06					0.00	A
USGS	08110000	1956-08-07					0.00	A
USGS	08110000	1956-08-08					0.00	A
USGS	08110000	1956-08-09					0.00	A
USGS	08110000	1956-08-10					0.00	A
USGS	08110000	1956-08-11					0.00	A
USGS	08110000	1956-08-12					0.00	A
USGS	08110000	1956-08-13					0.00	A
USGS	08110000	1956-08-14					0.00	A
USGS	08110000	1956-08-15					0.00	A
USGS	08110000	1956-08-16					0.00	A
USGS	08110000	1956-08-17					0.00	A
USGS	08110000	1956-08-18					0.00	A
USGS	08110000	1956-08-19					0.00	A
USGS	08110000	1956-08-20					0.00	A
USGS	08110000	1956-08-21					0.00	A
USGS	08110000	1956-08-22					0.00	A
USGS	08110000	1956-08-23					0.00	A
USGS	08110000	1956-08-24					0.00	A
USGS	08110000	1956-08-25					0.00	A
USGS	08110000	1956-08-26					0.00	A
USGS	08110000	1956-08-27					0.00	A
USGS	08110000	1956-08-28					0.00	A
USGS	08110000	1956-08-29					0.00	A
USGS	08110000	1956-08-30					0.00	A
USGS	08110000	1956-08-31					0.00	A
USGS	08110000	1956-09-01					0.00	A
USGS	08110000	1956-09-02					0.00	A
USGS	08110000	1956-09-03					0.00	A
USGS	08110000	1956-09-04					0.00	A
USGS	08110000	1956-09-05					0.00	A
USGS	08110000	1956-09-06					0.00	A
USGS	08110000	1956-09-07					0.00	A
USGS	08110000	1956-09-08					0.00	A
USGS	08110000	1956-09-09					0.00	A
USGS	08110000	1956-09-10					0.00	A
USGS	08110000	1956-09-11					0.00	A
USGS	08110000	1956-09-12					0.00	A
USGS	08110000	1956-09-13					0.00	A
USGS	08110000	1956-09-14					0.00	A
USGS	08110000	1956-09-15					0.00	A
USGS	08110000	1956-09-16					0.00	A
USGS	08110000	1956-09-17					0.00	A
USGS	08110000	1956-09-18					0.00	A
USGS	08110000	1956-09-19					0.00	A
USGS	08110000	1956-09-20					0.00	A
USGS	08110000	1956-09-21					0.00	A
USGS	08110000	1956-09-22					0.00	A
USGS	08110000	1956-09-23					0.00	A
USGS	08110000	1956-09-24					0.00	A
USGS	08110000	1956-09-25					0.00	A
USGS	08110000	1956-09-26					0.00	A
USGS	08110000	1956-09-27					0.00	A
USGS	08110000	1956-09-28					0.00	A
USGS	08110000	1956-09-29					0.00	A
USGS	08110000	1956-09-30					0.00	A
USGS	08110000	1956-10-01					0.00	A
USGS	08110000	1956-10-02					0.00	A
USGS	08110000	1956-10-03					0.00	A
USGS	08110000	1956-10-04					0.00	A
USGS	08110000	1956-10-05					0.00	A
USGS	08110000	1956-10-06					0.00	A
USGS	08110000	1956-10-07					0.00	A
USGS	08110000	1956-10-08					0.00	A
USGS	08110000	1956-10-09					0.00	A
USGS	08110000	1956-10-10					0.00	A
USGS	08110000	1956-10-11					0.00	A
USGS	08110000	1956-10-12					0.00	A
USGS	08110000	1956-10-13					0.00	A
USGS	08110000	1956-10-14					0.00	A
USGS	08110000	1956-10-15					0.00	A
USGS	08110000	1956-10-16					0.00	A
USGS	08110000	1956-10-17					0.00	A
USGS	08110000	1956-10-18					0.00	A
USGS	08110000	1956-10-19					0.00	A
USGS	08110000	1956-10-20					0.00	A
USGS	08110000	1956-10-21					0.00	A
USGS	08110000	1956-10-22					0.00	A
USGS	08110000	1956-10-23					0.00	A
USGS	08110000	1956-10-24					0.00	A
USGS	08110000	1956-10-25					0.00	A
USGS	08110000	1956-10-26					0.00	A
USGS	08110000	1956-10-27					0.00	A
USGS	08110000	1956-10-28					0.00	A
USGS	08110000	1956-10-29					0.00	A
USGS	08110000	1956-10-30					0.00	A
USGS	08110000	1956-10-31					0.00	A
USGS	08110000	1956-11-01					0.00	A
USGS	08110000	1956-11-02					0.00	A
USGS	08110000	1956-11-03					0.00	A
USGS	08110000	1956-11-04					0.00	A
USGS	08110000	1956-11-05					0.00	A
USGS	08110000	1956-11-06					0.00	A
USGS	08110000	1956-11-07					0.00	A
USGS	08110000	1956-11-08					0.00	A
USGS	08110000	1956-11-09					0.00	A
USGS	08110000	1956-11-10					0.00	A
USGS	08110000	1956-11-11					0.00	A
USGS	08110000	1956-11-12					0.00	A
USGS	08110000	1956-11-13					0.00	A
USGS	08110000	1956-11-14					0.00	A
USGS	08110000	1956-11-15					0.00	A
USGS	08110000	1956-11-16					0.00	A
USGS	08110000	1956-11-17					0.00	A
USGS	08110000	1956-11-18					0.00	A
USGS	08110000	1956-11-19					0.00	A
USGS	08110000	1956-11-20					0.00	A
USGS	08110000	1956-11-21					0.00	A
USGS	08110000	1956-11-22					0.00	A
USGS	08110000	1956-11-23					0.00	A
USGS	08110000	1956-11-24					0.00	A
USGS	08110000	1956-11-25					0.00	A
USGS	08110000	1956-11-26					0.00	A
USGS	08110000	1956-11-27					0.00	A
USGS	08110000	1956-11-28					0.00	A
USGS	08110000	1956-11-29					0.00	A
USGS	08110000	1956-11-30					0.00	A
USGS	08110000	1956-12-01					0.00	A
USGS	08110000	1956-12-02					0.00	A
USGS	08110000	1956-12-03					0.00	A
USGS	08110000	1956-12-04					0.00	A
USGS	08110000	1956-12-05					0.00	A
USGS	08110000	1956-12-06					0.00	A
USGS	08110000	1956-12-07					0.00	A
USGS	08110000	1956-12-08					0.00	A
USGS	08110000	1956-12-09					0.00	A
USGS	08110000	1956-12-10					0.00	A
USGS	08110000	1956-12-11					0.00	A
USGS	08110000	1956-12-12					0.00	A
USGS	08110000	1956-12-13					0.00	A
USGS	08110000	1956-12-14					0.00	A
USGS	08110000	1956-12-15					0.00	A
USGS	08110000	1956-12-16					0.00	A
USGS	08110000	1956-12-17					0.00	A
USGS	08110000	1956-12-18					0.00	A
USGS	08110000	1956-12-19					0.00	A
USGS	08110000	1956-12-20					0.00	A
USGS	08110000	1956-12-21					0.00	A
USGS	08110000	1956-12-22					4.40	A
USGS	08110000	1956-12-23					137	A
USGS	08110000	1956-12-24					125	A
USGS	08110000	1956-12-25					36.0	A
USGS	08110000	1956-12-26					11.0	A
USGS	08110000	1956-12-27					3.20	A
USGS	08110000	1956-12-28					2.60	A
USGS	08110000	1956-12-29					1.50	A
USGS	08110000	1956-12-30					0.90	A
USGS	08110000	1956-12-31					0.70	A
USGS	08110000	1957-01-01					0.60	A
USGS	08110000	1957-01-02					0.30	A
USGS	08110000	1957-01-03					0.20	A
USGS	08110000	1957-01-04					0.20	A
USGS	08110000	1957-01-05					0.10	A
USGS	08110000	1957-01-06					0.10	A
USGS	08110000	1957-01-07					0.10	A
USGS	08110000	1957-01-08					0.10	A
USGS	08110000	1957-01-09					0.10	A
USGS	08110000	1957-01-10					0.00	A
USGS	08110000	1957-01-11					0.00	A
USGS	08110000	1957-01-12					0.00	A
USGS	08110000	1957-01-13					0.00	A
USGS	08110000	1957-01-14					0.00	A
USGS	08110000	1957-01-15					0.00	A
USGS	08110000	1957-01-16					0.00	A
USGS	08110000	1957-01-17					0.00	A
USGS	08110000	1957-01-18					0.00	A
USGS	08110000	1957-01-19					0.00	A
USGS	08110000	1957-01-20					0.00	A
USGS	08110000	1957-01-21					0.00	A
USGS	08110000	1957-01-22					0.00	A
USGS	08110000	1957-01-23					0.00	A
USGS	08110000	1957-01-24					0.00	A
USGS	08110000	1957-01-25					0.00	A
USGS	08110000	1957-01-26					0.00	A
USGS	08110000	1957-01-27					0.00	A
USGS	08110000	1957-01-28					0.00	A
USGS	08110000	1957-01-29					0.00	A
USGS	08110000	1957-01-30					0.00	A
USGS	08110000	1957-01-31					0.00	A
USGS	08110000	1957-02-01					0.00	A
USGS	08110000	1957-02-02					0.00	A
USGS	08110000	1957-02-03					0.00	A
USGS	08110000	1957-02-04					0.00	A
USGS	08110000	1957-02-05					0.00	A
USGS	08110000	1957-02-06					0.00	A
USGS	08110000	1957-02-07					0.00	A
USGS	08110000	1957-02-08					0.00	A
USGS	08110000	1957-02-09					0.00	A
USGS	08110000	1957-02-10					0.00	A
USGS	08110000	1957-02-11					0.00	A
USGS	08110000	1957-02-12					0.00	A
USGS	08110000	1957-02-13					0.00	A
USGS	08110000	1957-02-14					0.00	A
USGS	08110000	1957-02-15					0.00	A
USGS	08110000	1957-02-16					0.00	A
USGS	08110000	1957-02-17					0.00	A
USGS	08110000	1957-02-18					0.00	A
USGS	08110000	1957-02-19					0.00	A
USGS	08110000	1957-02-20					0.00	A
USGS	08110000	1957-02-21					0.00	A
USGS	08110000	1957-02-22					0.00	A
USGS	08110000	1957-02-23					9.50	A
USGS	08110000	1957-02-24					62.0	A
USGS	08110000	1957-02-25					63.0	A
USGS	08110000	1957-02-26					27.0	A
USGS	08110000	1957-02-27					12.0	A
USGS	08110000	1957-02-28					5.20	A
USGS	08110000	1957-03-01					3.10	A
USGS	08110000	1957-03-02					2.20	A
USGS	08110000	1957-03-03					1.50	A
USGS	08110000	1957-03-04					1.10	A
USGS	08110000	1957-03-05					0.90	A
USGS	08110000	1957-03-06					1.10	A
USGS	08110000	1957-03-07					0.90	A
USGS	08110000	1957-03-08					0.60	A
USGS	08110000	1957-03-09					0.40	A
USGS	08110000	1957-03-10					0.30	A
USGS	08110000	1957-03-11					0.20	A
USGS	08110000	1957-03-12					0.20	A
USGS	08110000	1957-03-13					0.10	A
USGS	08110000	1957-03-14					0.10	A
USGS	08110000	1957-03-15					0.10	A
USGS	08110000	1957-03-16					0.10	A
USGS	08110000	1957-03-17					0.10	A
USGS	08110000	1957-03-18					13.0	A
USGS	08110000	1957-03-19					27.0	A
USGS	08110000	1957-03-20					69.0	A
USGS	08110000	1957-03-21					510	A
USGS	08110000	1957-03-22					898	A
USGS	08110000	1957-03-23					1050	A
USGS	08110000	1957-03-24					1050	A
USGS	08110000	1957-03-25					658	A
USGS	08110000	1957-03-26					360	A
USGS	08110000	1957-03-27					258	A
USGS	08110000	1957-03-28					422	A
USGS	08110000	1957-03-29					626	A
